# Program:featureCounts v2.0.6; Command:"featureCounts" "-T" "8" "-p" "-B" "-C" "-F" "GFF3" "-t" "gene" "-g" "locus_tag" "-a" "/home/sararomi/Opemidimeji_2/ref/genome_fixed.gff3" "-o" "/home/sararomi/Opemidimeji_2/results/counts/gene_counts.txt" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959676_GSM6435908_C-PJI04_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959677_GSM6435907_C-PJI03_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959678_GSM6435906_C-PJI02_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959679_GSM6435905_C-PJI01_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959680_GSM6435904_A-PJI04_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959681_GSM6435903_A-PJI03_Staphylococcus_aureus_RNA-Seq.sorted.bam" "/home/sararomi/Opemidimeji_2/results/mapping/SRR20959682_GSM6435902_A-PJI02_Staphylococcus_aureus_RNA-Seq.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959676_GSM6435908_C-PJI04_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959677_GSM6435907_C-PJI03_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959678_GSM6435906_C-PJI02_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959679_GSM6435905_C-PJI01_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959680_GSM6435904_A-PJI04_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959681_GSM6435903_A-PJI03_Staphylococcus_aureus_RNA-Seq.sorted.bam	/home/sararomi/Opemidimeji_2/results/mapping/SRR20959682_GSM6435902_A-PJI02_Staphylococcus_aureus_RNA-Seq.sorted.bam
SAUSA300_RS01405	NC_007793.1	314498	315412	-	915	0	0	0	0	0	0	0
SAUSA300_RS01410	NC_007793.1	315440	315844	-	405	0	0	0	0	0	0	0
SAUSA300_RS01415	NC_007793.1	315859	316740	-	882	0	0	0	0	0	0	0
SAUSA300_RS01420	NC_007793.1	316972	317970	-	999	0	0	0	0	0	0	0
SAUSA300_RS15040	NC_007793.1	318121	318300	+	180	0	0	0	0	0	0	0
SAUSA300_RS01430	NC_007793.1	318350	318742	+	393	0	0	0	0	0	0	0
SAUSA300_RS01440	NC_007793.1	319415	320791	-	1377	0	0	0	0	0	0	0
SAUSA300_RS01445	NC_007793.1	321025	322017	+	993	0	0	0	0	0	0	0
SAUSA300_RS01450	NC_007793.1	322343	323293	+	951	0	0	0	0	0	0	0
SAUSA300_RS01455	NC_007793.1	323345	324004	-	660	0	0	0	0	0	0	0
SAUSA300_RS01460	NC_007793.1	324018	324938	-	921	0	0	0	0	0	0	0
SAUSA300_RS01465	NC_007793.1	324935	326101	-	1167	0	0	0	0	0	0	0
SAUSA300_RS01470	NC_007793.1	326169	327692	-	1524	0	0	0	0	0	0	0
SAUSA300_RS01475	NC_007793.1	327963	328616	+	654	0	0	0	0	0	0	0
SAUSA300_RS01480	NC_007793.1	328650	329237	+	588	0	0	0	0	0	0	0
SAUSA300_RS01485	NC_007793.1	329380	330273	-	894	0	0	0	0	0	0	0
SAUSA300_RS01490	NC_007793.1	330521	330814	+	294	0	0	0	0	0	0	0
SAUSA300_RS01495	NC_007793.1	330898	333927	+	3030	0	0	0	0	0	0	0
SAUSA300_RS01500	NC_007793.1	333927	334385	+	459	0	0	0	0	0	0	0
SAUSA300_RS01505	NC_007793.1	334357	334599	+	243	0	0	0	0	0	0	0
SAUSA300_RS01510	NC_007793.1	334612	335946	+	1335	0	0	0	0	0	0	0
SAUSA300_RS01515	NC_007793.1	335968	340407	+	4440	0	0	0	0	0	0	0
SAUSA300_RS01520	NC_007793.1	340437	340829	+	393	0	0	0	0	0	0	0
SAUSA300_RS01525	NC_007793.1	340845	341159	+	315	0	0	0	0	0	0	0
SAUSA300_RS01530	NC_007793.1	341159	341833	+	675	0	0	0	0	0	0	0
SAUSA300_RS01535	NC_007793.1	341833	342150	+	318	0	0	0	0	0	0	0
SAUSA300_RS01540	NC_007793.1	342160	344004	+	1845	0	0	0	0	0	0	0
SAUSA300_RS01545	NC_007793.1	344015	344506	+	492	0	0	0	0	0	0	0
SAUSA300_RS01550	NC_007793.1	344714	345397	+	684	0	0	0	0	0	0	0
SAUSA300_RS01555	NC_007793.1	345544	346155	+	612	0	0	0	0	0	0	0
SAUSA300_RS01560	NC_007793.1	346291	346509	+	219	0	0	0	0	0	0	0
SAUSA300_RS01565	NC_007793.1	346641	347141	+	501	0	0	0	0	0	0	0
SAUSA300_RS01570	NC_007793.1	347152	347652	+	501	0	0	0	0	0	0	0
SAUSA300_RS01580	NC_007793.1	348169	348660	+	492	0	0	0	0	0	0	0
SAUSA300_RS01585	NC_007793.1	348870	349553	+	684	0	0	0	0	0	0	0
SAUSA300_RS01590	NC_007793.1	350139	350639	+	501	0	0	0	0	0	0	0
SAUSA300_RS01595	NC_007793.1	350651	351151	+	501	0	0	0	0	0	0	0
SAUSA300_RS01600	NC_007793.1	351162	351662	+	501	0	0	0	0	0	0	0
SAUSA300_RS01605	NC_007793.1	351673	352173	+	501	0	0	0	0	0	0	0
SAUSA300_RS01610	NC_007793.1	352184	352672	+	489	0	0	0	0	0	0	0
SAUSA300_RS01615	NC_007793.1	353295	353669	+	375	0	0	0	0	0	0	0
SAUSA300_RS01620	NC_007793.1	353822	354220	+	399	0	0	0	0	0	0	0
SAUSA300_RS01625	NC_007793.1	354436	355260	-	825	0	0	0	0	0	0	0
SAUSA300_RS01630	NC_007793.1	355497	356804	-	1308	0	0	0	0	0	0	0
SAUSA300_RS01635	NC_007793.1	357388	358278	+	891	0	0	0	0	0	0	0
SAUSA300_RS01645	NC_007793.1	358527	359576	+	1050	0	0	0	0	0	0	0
SAUSA300_RS01650	NC_007793.1	359589	360266	+	678	0	0	0	0	0	0	0
SAUSA300_RS15965	NC_007793.1	360425	360565	-	141	0	0	0	0	0	0	0
SAUSA300_RS01655	NC_007793.1	360516	361505	+	990	0	0	0	0	0	0	0
SAUSA300_RS01660	NC_007793.1	361848	362966	+	1119	0	0	0	0	0	0	0
SAUSA300_RS01665	NC_007793.1	362941	363864	+	924	0	0	0	0	0	0	0
SAUSA300_RS01670	NC_007793.1	363875	365095	+	1221	0	0	0	0	0	0	0
SAUSA300_RS01675	NC_007793.1	365200	366732	-	1533	0	0	0	0	0	0	0
SAUSA300_RS01680	NC_007793.1	366772	367653	-	882	0	0	0	0	0	0	0
SAUSA300_RS01685	NC_007793.1	367811	368671	+	861	0	0	0	0	0	0	0
SAUSA300_RS01690	NC_007793.1	368949	369749	-	801	0	0	0	0	0	0	0
SAUSA300_RS01695	NC_007793.1	369889	370557	+	669	0	0	0	0	0	0	0
SAUSA300_RS01700	NC_007793.1	370684	371997	-	1314	0	0	0	0	0	0	0
SAUSA300_RS01705	NC_007793.1	372415	374487	+	2073	0	0	0	0	0	0	0
SAUSA300_RS01710	NC_007793.1	374729	375556	-	828	0	0	0	0	0	0	0
SAUSA300_RS01715	NC_007793.1	375629	376828	-	1200	0	0	0	0	0	0	0
SAUSA300_RS01720	NC_007793.1	376924	377016	+	93	0	0	0	0	0	0	0
SAUSA300_RS01725	NC_007793.1	377130	378131	+	1002	0	0	0	0	0	0	0
SAUSA300_RS01730	NC_007793.1	378165	378497	+	333	0	0	0	0	0	0	0
SAUSA300_RS01735	NC_007793.1	378498	379298	+	801	0	0	0	0	0	0	0
SAUSA300_RS01740	NC_007793.1	379288	380232	+	945	0	0	0	0	0	0	0
SAUSA300_RS01745	NC_007793.1	380210	381232	+	1023	0	0	0	0	0	0	0
SAUSA300_RS01750	NC_007793.1	381547	382572	+	1026	0	0	0	0	0	0	0
SAUSA300_RS01755	NC_007793.1	382665	384011	-	1347	0	0	0	0	0	0	0
SAUSA300_RS01760	NC_007793.1	384026	384310	-	285	0	0	0	0	0	0	0
SAUSA300_RS01765	NC_007793.1	384312	384755	-	444	0	0	0	0	0	0	0
SAUSA300_RS01770	NC_007793.1	384760	386715	-	1956	0	0	0	0	0	0	0
SAUSA300_RS01775	NC_007793.1	386927	387346	+	420	0	0	0	0	0	0	0
SAUSA300_RS01780	NC_007793.1	387453	388808	+	1356	0	0	0	0	0	0	0
SAUSA300_RS01785	NC_007793.1	388912	389352	+	441	0	0	0	0	0	0	0
SAUSA300_RS01790	NC_007793.1	389435	390793	-	1359	0	0	0	0	0	0	0
SAUSA300_RS01795	NC_007793.1	391101	392027	+	927	0	0	0	0	0	0	0
SAUSA300_RS01800	NC_007793.1	392041	393102	+	1062	0	0	0	0	0	0	0
SAUSA300_RS01805	NC_007793.1	393116	393682	+	567	0	0	0	0	0	0	0
SAUSA300_RS01810	NC_007793.1	393742	394737	-	996	0	0	0	0	0	0	0
SAUSA300_RS01815	NC_007793.1	394835	395131	+	297	0	0	0	0	0	0	0
SAUSA300_RS01820	NC_007793.1	395211	395756	+	546	0	0	0	0	0	0	0
SAUSA300_RS01825	NC_007793.1	396024	396878	+	855	0	0	0	0	0	0	0
SAUSA300_RS01830	NC_007793.1	396875	398104	+	1230	0	0	0	0	0	0	0
SAUSA300_RS01835	NC_007793.1	398085	399797	+	1713	0	0	0	0	0	0	0
SAUSA300_RS01840	NC_007793.1	399889	400590	-	702	0	0	0	0	0	0	0
SAUSA300_RS01845	NC_007793.1	400607	400831	-	225	0	0	0	0	0	0	0
SAUSA300_RS01850	NC_007793.1	400931	401320	-	390	0	0	0	0	0	0	0
SAUSA300_RS01855	NC_007793.1	401561	401764	+	204	0	0	0	0	0	0	0
SAUSA300_RS01860	NC_007793.1	401761	402474	+	714	0	0	0	0	0	0	0
SAUSA300_RS01865	NC_007793.1	402499	403341	+	843	0	0	0	0	0	0	0
SAUSA300_RS01870	NC_007793.1	403341	403970	+	630	0	0	0	0	0	0	0
SAUSA300_RS01875	NC_007793.1	404337	405470	-	1134	0	0	0	0	0	0	0
SAUSA300_RS01885	NC_007793.1	406009	407190	+	1182	0	0	0	0	0	0	0
SAUSA300_RS01890	NC_007793.1	407273	408025	-	753	0	0	0	0	0	0	0
SAUSA300_RS01895	NC_007793.1	408068	410296	-	2229	0	0	0	0	0	0	0
SAUSA300_RS01900	NC_007793.1	410293	412134	-	1842	0	0	0	0	0	0	0
SAUSA300_RS01905	NC_007793.1	412103	413263	-	1161	0	0	0	0	0	0	0
SAUSA300_RS01910	NC_007793.1	413260	414363	-	1104	0	0	0	0	0	0	0
SAUSA300_RS01915	NC_007793.1	415027	415872	+	846	0	0	0	0	0	0	0
SAUSA300_RS01920	NC_007793.1	416029	416910	+	882	0	0	0	0	0	0	0
SAUSA300_RS01925	NC_007793.1	416940	417143	+	204	0	0	0	0	0	0	0
SAUSA300_RS01930	NC_007793.1	417155	418252	+	1098	0	0	0	0	0	0	0
SAUSA300_RS01935	NC_007793.1	418338	418529	-	192	0	0	0	0	0	0	0
SAUSA300_RS01940	NC_007793.1	418773	419069	+	297	0	0	0	0	0	0	0
SAUSA300_RS01945	NC_007793.1	419090	419593	+	504	0	0	0	0	0	0	0
SAUSA300_RS01950	NC_007793.1	419645	419887	+	243	0	0	0	0	0	0	0
SAUSA300_RS01955	NC_007793.1	420153	421091	-	939	0	0	0	0	0	0	0
SAUSA300_RS01970	NC_007793.1	422037	422648	+	612	0	0	0	0	0	0	0
SAUSA300_RS01975	NC_007793.1	423017	423385	+	369	0	0	0	0	0	0	0
SAUSA300_RS01980	NC_007793.1	423566	424138	+	573	0	0	0	0	0	0	0
SAUSA300_RS01985	NC_007793.1	424276	424539	-	264	0	0	0	0	0	0	0
SAUSA300_RS01990	NC_007793.1	424839	425090	+	252	0	0	0	0	0	0	0
SAUSA300_RS01995	NC_007793.1	425129	425338	-	210	0	0	0	0	0	0	0
SAUSA300_RS02000	NC_007793.1	425516	426097	+	582	0	0	0	0	0	0	0
SAUSA300_RS02005	NC_007793.1	426163	426546	-	384	0	0	0	0	0	0	0
SAUSA300_RS02010	NC_007793.1	426801	427427	-	627	0	0	0	0	0	0	0
SAUSA300_RS02020	NC_007793.1	427872	429395	-	1524	0	0	0	0	0	0	0
SAUSA300_RS02025	NC_007793.1	429411	429980	-	570	0	0	0	0	0	0	0
SAUSA300_RS02030	NC_007793.1	430472	431227	+	756	0	0	0	0	0	0	0
SAUSA300_RS02035	NC_007793.1	431308	432696	-	1389	0	0	0	0	0	0	0
SAUSA300_RS02040	NC_007793.1	432781	432882	+	102	0	0	0	0	0	0	0
SAUSA300_RS02045	NC_007793.1	433673	434629	-	957	0	0	0	0	0	0	0
SAUSA300_RS02050	NC_007793.1	434747	435409	-	663	0	0	0	0	0	0	0
SAUSA300_RS02055	NC_007793.1	435552	435959	-	408	0	0	0	0	0	0	0
SAUSA300_RS02060	NC_007793.1	436472	437050	+	579	0	0	0	0	0	0	0
SAUSA300_RS02065	NC_007793.1	437050	438318	+	1269	0	0	0	0	0	0	0
SAUSA300_RS02070	NC_007793.1	438356	439822	+	1467	0	0	0	0	0	0	0
SAUSA300_RS02075	NC_007793.1	439847	441388	+	1542	0	0	0	0	0	0	0
SAUSA300_RS02080	NC_007793.1	441501	442037	-	537	0	0	0	0	0	0	0
SAUSA300_RS02085	NC_007793.1	442430	443134	-	705	0	0	0	0	0	0	0
SAUSA300_RS02090	NC_007793.1	443533	443805	-	273	0	0	0	0	0	0	0
SAUSA300_RS02095	NC_007793.1	444066	444218	-	153	0	0	0	0	0	0	0
SAUSA300_RS02100	NC_007793.1	444742	445101	-	360	0	0	0	0	0	0	0
SAUSA300_RS02105	NC_007793.1	445120	445965	-	846	0	0	0	0	0	0	0
SAUSA300_RS02110	NC_007793.1	446437	447117	+	681	0	0	0	0	0	0	0
SAUSA300_RS02115	NC_007793.1	447403	448098	+	696	0	0	0	0	0	0	0
SAUSA300_RS02120	NC_007793.1	448389	449447	+	1059	0	0	0	0	0	0	0
SAUSA300_RS02125	NC_007793.1	449566	449703	+	138	0	0	0	0	0	0	0
SAUSA300_RS02130	NC_007793.1	449812	450738	+	927	0	0	0	0	0	0	0
SAUSA300_RS02135	NC_007793.1	451102	451806	+	705	0	0	0	0	0	0	0
SAUSA300_RS02145	NC_007793.1	452252	452947	+	696	0	0	0	0	0	0	0
SAUSA300_RS02150	NC_007793.1	453368	454063	+	696	0	0	0	0	0	0	0
SAUSA300_RS02155	NC_007793.1	454407	455105	+	699	0	0	0	0	0	0	0
SAUSA300_RS02160	NC_007793.1	455485	456183	+	699	0	0	0	0	0	0	0
SAUSA300_RS02165	NC_007793.1	456549	457232	+	684	0	0	0	0	0	0	0
SAUSA300_RS02170	NC_007793.1	457317	457418	-	102	0	0	0	0	0	0	0
SAUSA300_RS02175	NC_007793.1	457496	459052	+	1557	0	0	0	0	0	0	0
SAUSA300_RS02180	NC_007793.1	459045	460256	+	1212	0	0	0	0	0	0	0
SAUSA300_RS02185	NC_007793.1	460639	461316	+	678	0	0	0	0	0	0	0
SAUSA300_RS02190	NC_007793.1	461338	462846	+	1509	0	0	0	0	0	0	0
SAUSA300_RS02195	NC_007793.1	462949	463257	-	309	0	0	0	0	0	0	0
SAUSA300_RS02200	NC_007793.1	463625	464398	+	774	0	0	0	0	0	0	0
SAUSA300_RS02205	NC_007793.1	464429	465229	+	801	0	0	0	0	0	0	0
SAUSA300_RS02215	NC_007793.1	466101	466904	+	804	0	0	0	0	0	0	0
SAUSA300_RS02220	NC_007793.1	466923	467693	+	771	0	0	0	0	0	0	0
SAUSA300_RS02225	NC_007793.1	467725	468516	+	792	0	0	0	0	0	0	0
SAUSA300_RS02230	NC_007793.1	468586	469362	+	777	0	0	0	0	0	0	0
SAUSA300_RS02235	NC_007793.1	469541	470353	+	813	0	0	0	0	0	0	0
SAUSA300_RS02240	NC_007793.1	470372	471157	+	786	0	0	0	0	0	0	0
SAUSA300_RS02245	NC_007793.1	471340	472152	+	813	0	0	0	0	0	0	0
SAUSA300_RS02250	NC_007793.1	472142	473470	+	1329	0	0	0	0	0	0	0
SAUSA300_RS02255	NC_007793.1	473467	473790	+	324	0	0	0	0	0	0	0
SAUSA300_RS02260	NC_007793.1	473809	474123	+	315	0	0	0	0	0	0	0
SAUSA300_RS02265	NC_007793.1	474413	474673	-	261	0	0	0	0	0	0	0
SAUSA300_RS02270	NC_007793.1	474792	475994	+	1203	0	0	0	0	0	0	0
SAUSA300_RS16070	NC_007793.1	476263	476391	+	129	0	0	0	0	0	0	0
SAUSA300_RS15730	NC_007793.1	476653	476715	-	63	0	0	0	0	0	0	0
SAUSA300_RS15090	NC_007793.1	476779	476847	-	69	0	0	0	0	0	0	0
SAUSA300_RS15735	NC_007793.1	476899	476964	-	66	0	0	0	0	0	0	0
SAUSA300_RS15740	NC_007793.1	476996	477061	-	66	0	0	0	0	0	0	0
SAUSA300_RS02280	NC_007793.1	477582	479066	+	1485	0	0	0	0	0	0	0
SAUSA300_RS02285	NC_007793.1	479079	481784	+	2706	0	0	0	0	0	0	0
SAUSA300_RS02290	NC_007793.1	481946	482308	+	363	0	0	0	0	0	0	0
SAUSA300_RS15095	NC_007793.1	482537	482953	-	417	0	0	0	0	0	0	0
SAUSA300_RS02300	NC_007793.1	482991	483665	+	675	0	0	0	0	0	0	0
SAUSA300_RS02305	NC_007793.1	483702	484436	+	735	0	0	0	0	0	0	0
SAUSA300_RS02310	NC_007793.1	484614	484727	+	114	0	0	0	0	0	0	0
SAUSA300_RS02315	NC_007793.1	484892	486229	+	1338	0	0	0	0	0	0	0
SAUSA300_RS02320	NC_007793.1	486446	487360	+	915	0	0	0	0	0	0	0
SAUSA300_RS02325	NC_007793.1	487344	488486	+	1143	0	0	0	0	0	0	0
SAUSA300_RS02330	NC_007793.1	488780	489805	+	1026	0	0	0	0	0	0	0
SAUSA300_RS02335	NC_007793.1	489809	490468	+	660	0	0	0	0	0	0	0
SAUSA300_RS02340	NC_007793.1	490505	491347	+	843	0	0	0	0	0	0	0
SAUSA300_RS02345	NC_007793.1	491679	492683	+	1005	0	0	0	0	0	0	0
SAUSA300_RS02350	NC_007793.1	492868	493137	-	270	0	0	0	0	0	0	0
SAUSA300_RS02355	NC_007793.1	493286	493681	+	396	0	0	0	0	0	0	0
SAUSA300_RS02360	NC_007793.1	493671	494156	+	486	0	0	0	0	0	0	0
SAUSA300_RS02365	NC_007793.1	494325	495107	-	783	0	0	0	0	0	0	0
SAUSA300_RS02370	NC_007793.1	495104	496222	-	1119	0	0	0	0	0	0	0
SAUSA300_RS02375	NC_007793.1	496337	497221	-	885	0	0	0	0	0	0	0
SAUSA300_RS02380	NC_007793.1	497402	501901	+	4500	0	0	0	0	0	0	0
SAUSA300_RS02385	NC_007793.1	501919	503382	+	1464	0	0	0	0	0	0	0
SAUSA300_RS02390	NC_007793.1	503651	503743	+	93	0	0	0	0	0	0	0
SAUSA300_RS02395	NC_007793.1	504214	505641	+	1428	0	0	0	0	0	0	0
SAUSA300_RS02400	NC_007793.1	505705	507345	+	1641	0	0	0	0	0	0	0
SAUSA300_RS02405	NC_007793.1	507370	508098	+	729	0	0	0	0	0	0	0
SAUSA300_RS15100	NC_007793.1	508160	508429	+	270	0	0	0	0	0	0	0
SAUSA300_RS02410	NC_007793.1	508498	508599	+	102	0	0	0	0	0	0	0
SAUSA300_RS02415	NC_007793.1	508737	509261	+	525	0	0	0	0	0	0	0
SAUSA300_RS02420	NC_007793.1	509330	511027	+	1698	0	0	0	0	0	0	0
SAUSA300_RS02425	NC_007793.1	511117	511434	+	318	0	0	0	0	0	0	0
SAUSA300_RS02430	NC_007793.1	511441	512037	+	597	0	0	0	0	0	0	0
SAUSA300_RS02435	NC_007793.1	512242	512340	+	99	0	0	0	0	0	0	0
SAUSA300_RS02440	NC_007793.1	512891	514442	+	1552	0	0	0	0	0	0	0
SAUSA300_RS02445	NC_007793.1	514809	517731	+	2923	0	0	0	0	0	0	0
SAUSA300_RS02450	NC_007793.1	517804	517918	+	115	0	0	0	0	0	0	0
SAUSA300_RS02455	NC_007793.1	518801	520138	+	1338	0	0	0	0	0	0	0
SAUSA300_RS02460	NC_007793.1	520140	520757	+	618	0	0	0	0	0	0	0
SAUSA300_RS02465	NC_007793.1	520785	521114	+	330	0	0	0	0	0	0	0
SAUSA300_RS02475	NC_007793.1	521328	522254	+	927	0	0	0	0	0	0	0
SAUSA300_RS02480	NC_007793.1	522255	523058	+	804	0	0	0	0	0	0	0
SAUSA300_RS02485	NC_007793.1	523075	523422	+	348	0	0	0	0	0	0	0
SAUSA300_RS02490	NC_007793.1	523696	524421	+	726	0	0	0	0	0	0	0
SAUSA300_RS02495	NC_007793.1	524414	524662	+	249	0	0	0	0	0	0	0
SAUSA300_RS02500	NC_007793.1	524664	525503	+	840	0	0	0	0	0	0	0
SAUSA300_RS02510	NC_007793.1	525789	527762	+	1974	0	0	0	0	0	0	0
SAUSA300_RS02515	NC_007793.1	527793	528566	+	774	0	0	0	0	0	0	0
SAUSA300_RS02520	NC_007793.1	528733	529269	+	537	0	0	0	0	0	0	0
SAUSA300_RS02525	NC_007793.1	529280	530173	+	894	0	0	0	0	0	0	0
SAUSA300_RS02530	NC_007793.1	530273	530536	+	264	0	0	0	0	0	0	0
SAUSA300_RS02535	NC_007793.1	530846	531694	+	849	0	0	0	0	0	0	0
SAUSA300_RS02540	NC_007793.1	531708	532532	+	825	0	0	0	0	0	0	0
SAUSA300_RS02545	NC_007793.1	532549	532929	+	381	0	0	0	0	0	0	0
SAUSA300_RS02550	NC_007793.1	533001	533303	+	303	0	0	0	0	0	0	0
SAUSA300_RS02555	NC_007793.1	533493	533624	+	132	0	0	0	0	0	0	0
SAUSA300_RS02560	NC_007793.1	533647	534999	+	1353	0	0	0	0	0	0	0
SAUSA300_RS02565	NC_007793.1	535146	536111	+	966	0	0	0	0	0	0	0
SAUSA300_RS02575	NC_007793.1	536261	536914	+	654	0	0	0	0	0	0	0
SAUSA300_RS02580	NC_007793.1	537225	537797	+	573	0	0	0	0	0	0	0
SAUSA300_RS02585	NC_007793.1	537797	541303	+	3507	0	0	0	0	0	0	0
SAUSA300_RS02590	NC_007793.1	541293	542819	+	1527	0	0	0	0	0	0	0
SAUSA300_RS02595	NC_007793.1	542819	544012	+	1194	0	0	0	0	0	0	0
SAUSA300_RS02600	NC_007793.1	544009	544272	+	264	0	0	0	0	0	0	0
SAUSA300_RS02605	NC_007793.1	544290	544682	+	393	0	0	0	0	0	0	0
SAUSA300_RS02610	NC_007793.1	544787	545188	+	402	0	0	0	0	0	0	0
SAUSA300_RS02615	NC_007793.1	545368	546663	+	1296	0	0	0	0	0	0	0
SAUSA300_RS02620	NC_007793.1	546668	547207	+	540	0	0	0	0	0	0	0
SAUSA300_RS02625	NC_007793.1	547464	549557	+	2094	0	0	0	0	0	0	0
SAUSA300_RS02630	NC_007793.1	549786	550667	+	882	0	0	0	0	0	0	0
SAUSA300_RS02635	NC_007793.1	550846	551778	+	933	0	0	0	0	0	0	0
SAUSA300_RS02640	NC_007793.1	551994	552797	+	804	0	0	0	0	0	0	0
SAUSA300_RS02645	NC_007793.1	552775	553140	+	366	0	0	0	0	0	0	0
SAUSA300_RS02650	NC_007793.1	553137	553613	+	477	0	0	0	0	0	0	0
SAUSA300_RS02655	NC_007793.1	554007	554099	+	93	0	0	0	0	0	0	0
SAUSA300_RS02660	NC_007793.1	554152	555639	+	1488	0	0	0	0	0	0	0
SAUSA300_RS02665	NC_007793.1	556197	556311	+	115	0	0	0	0	0	0	0
SAUSA300_RS02670	NC_007793.1	556324	556399	+	76	0	0	0	0	0	0	0
SAUSA300_RS02675	NC_007793.1	556522	558073	+	1552	0	0	0	0	0	0	0
SAUSA300_RS02680	NC_007793.1	558168	558244	+	77	0	0	0	0	0	0	0
SAUSA300_RS02685	NC_007793.1	558412	561334	+	2923	0	0	0	0	0	0	0
SAUSA300_RS02690	NC_007793.1	561407	561521	+	115	0	0	0	0	0	0	0
SAUSA300_RS02695	NC_007793.1	562046	563428	-	1383	0	0	0	0	0	0	0
SAUSA300_RS02700	NC_007793.1	563532	564419	+	888	0	0	0	0	0	0	0
SAUSA300_RS02705	NC_007793.1	564423	564983	+	561	0	0	0	0	0	0	0
SAUSA300_RS02710	NC_007793.1	565191	566405	-	1215	0	0	0	0	0	0	0
SAUSA300_RS02715	NC_007793.1	566563	567024	+	462	0	0	0	0	0	0	0
SAUSA300_RS02720	NC_007793.1	567043	567609	+	567	0	0	0	0	0	0	0
SAUSA300_RS02725	NC_007793.1	567599	568606	+	1008	0	0	0	0	0	0	0
SAUSA300_RS02730	NC_007793.1	568620	571076	+	2457	0	0	0	0	0	0	0
SAUSA300_RS02740	NC_007793.1	571561	572925	+	1365	0	0	0	0	0	0	0
SAUSA300_RS02745	NC_007793.1	572950	574023	+	1074	0	0	0	0	0	0	0
SAUSA300_RS02750	NC_007793.1	574580	576034	+	1455	0	0	0	0	0	0	0
SAUSA300_RS02755	NC_007793.1	576457	577104	+	648	0	0	0	0	0	0	0
SAUSA300_RS02760	NC_007793.1	577088	578488	+	1401	0	0	0	0	0	0	0
SAUSA300_RS02765	NC_007793.1	578481	578885	+	405	0	0	0	0	0	0	0
SAUSA300_RS02770	NC_007793.1	578893	579639	+	747	0	0	0	0	0	0	0
SAUSA300_RS02775	NC_007793.1	579639	580163	+	525	0	0	0	0	0	0	0
SAUSA300_RS02780	NC_007793.1	580244	580813	+	570	0	0	0	0	0	0	0
SAUSA300_RS15115	NC_007793.1	580928	581071	+	144	0	0	0	0	0	0	0
SAUSA300_RS02785	NC_007793.1	581127	581309	+	183	0	0	0	0	0	0	0
SAUSA300_RS02790	NC_007793.1	581322	581870	+	549	0	0	0	0	0	0	0
SAUSA300_RS02795	NC_007793.1	582051	582473	+	423	0	0	0	0	0	0	0
SAUSA300_RS02800	NC_007793.1	582681	583373	+	693	0	0	0	0	0	0	0
SAUSA300_RS02805	NC_007793.1	583645	584145	+	501	0	0	0	0	0	0	0
SAUSA300_RS02810	NC_007793.1	584188	584556	+	369	0	0	0	0	0	0	0
SAUSA300_RS02815	NC_007793.1	584731	585339	+	609	0	0	0	0	0	0	0
SAUSA300_RS02820	NC_007793.1	585554	589105	+	3552	0	0	0	0	0	0	0
SAUSA300_RS02825	NC_007793.1	589269	592865	+	3597	0	0	0	0	0	0	0
SAUSA300_RS02830	NC_007793.1	593002	593256	+	255	0	0	0	0	0	0	0
SAUSA300_RS02835	NC_007793.1	593354	593767	+	414	0	0	0	0	0	0	0
SAUSA300_RS02845	NC_007793.1	594427	596508	+	2082	0	0	0	0	0	0	0
SAUSA300_RS02850	NC_007793.1	596725	597909	+	1185	0	0	0	0	0	0	0
SAUSA300_RS02855	NC_007793.1	598191	599366	-	1176	0	0	0	0	0	0	0
SAUSA300_RS02860	NC_007793.1	599537	600724	+	1188	0	0	0	0	0	0	0
SAUSA300_RS02865	NC_007793.1	600990	601868	+	879	0	0	0	0	0	0	0
SAUSA300_RS02870	NC_007793.1	602028	603665	+	1638	0	0	0	0	0	0	0
SAUSA300_RS02875	NC_007793.1	603879	604844	+	966	0	0	0	0	0	0	0
SAUSA300_RS02880	NC_007793.1	605179	606255	+	1077	0	0	0	0	0	0	0
